Site name: Merthyr ,,,,
Site latitude (deg): 51.7575 ,,,,
Site longitude (deg): -3.4494 ,,,,
Frequency (MHz): 449.425 ,,,,
Tx antenna height (m): 17 ,,,,
Adjusted e.i.r.p. (dBm): 40.6 ,,,,
Rx antenna height (m): 1.5 ,,,,
System noise floor (dBm): -122 ,,,,
Number of records: 39055 ,,,,
Date (dd.mm.yyyy), Time (hh:mm:ss), Rx Latitude (deg), Rx Longitude (deg), Local mean measurement (dBm) 
25.09.2017, 15:00:02,51.756692,-3.449185,-22.57
25.09.2017, 15:00:08,51.756549,-3.449416,-21.96
25.09.2017, 15:00:14,51.756429,-3.449783,-22
25.09.2017, 15:00:20,51.756257,-3.449638,-27.91
25.09.2017, 15:00:24,51.756152,-3.44932,-33.56
25.09.2017, 15:00:27,51.75609,-3.448981,-34.71
25.09.2017, 15:00:30,51.756061,-3.448605,-39.52
25.09.2017, 15:00:33,51.75604,-3.448223,-42.82
25.09.2017, 15:00:36,51.756016,-3.447846,-40.33
25.09.2017, 15:00:39,51.755987,-3.447448,-42.63
25.09.2017, 15:00:41,51.755953,-3.447071,-44.58
25.09.2017, 15:00:44,51.755926,-3.446703,-45.93
25.09.2017, 15:00:47,51.755889,-3.446347,-47.57
25.09.2017, 15:00:49,51.755861,-3.445952,-49.6
25.09.2017, 15:00:52,51.755866,-3.445576,-54.93
25.09.2017, 15:00:55,51.755897,-3.445209,-58.09
25.09.2017, 15:00:58,51.755931,-3.444834,-57.57
25.09.2017, 15:01:01,51.755962,-3.444454,-59.49
25.09.2017, 15:01:05,51.755982,-3.444065,-60.71
25.09.2017, 15:01:09,51.755961,-3.443655,-58.93
25.09.2017, 15:01:15,51.755825,-3.443392,-58.37
25.09.2017, 15:01:28,51.75569,-3.443116,-60.31
25.09.2017, 15:01:35,51.755674,-3.442776,-58.94
25.09.2017, 15:01:38,51.755745,-3.442466,-61.29
25.09.2017, 15:01:40,51.755837,-3.442158,-64
25.09.2017, 15:01:42,51.755942,-3.441817,-59.46
25.09.2017, 15:01:45,51.756037,-3.441491,-59.72
25.09.2017, 15:01:47,51.756131,-3.441154,-61.04
25.09.2017, 15:01:49,51.756213,-3.4408,-58.57
25.09.2017, 15:01:51,51.756282,-3.440445,-58.38
25.09.2017, 15:01:53,51.756342,-3.44008,-58.28
25.09.2017, 15:01:55,51.756382,-3.439725,-57.84
25.09.2017, 15:01:56,51.75642,-3.439372,-61.17
25.09.2017, 15:01:58,51.756448,-3.439015,-64.21
25.09.2017, 15:02:00,51.756469,-3.438658,-62.35
25.09.2017, 15:02:02,51.756483,-3.438292,-61.66
25.09.2017, 15:02:03,51.756487,-3.437914,-61.87
25.09.2017, 15:02:05,51.756479,-3.437559,-61.79
25.09.2017, 15:02:07,51.756467,-3.43721,-62.79
25.09.2017, 15:02:08,51.756443,-3.436828,-64.72
25.09.2017, 15:02:10,51.756416,-3.436489,-63.44
25.09.2017, 15:02:11,51.756377,-3.43611,-65.75
25.09.2017, 15:02:13,51.75634,-3.435777,-65.48
25.09.2017, 15:02:14,51.756291,-3.435392,-65.79
25.09.2017, 15:02:16,51.756252,-3.435015,-66.79
25.09.2017, 15:02:17,51.756218,-3.434674,-67.59
25.09.2017, 15:02:18,51.75618,-3.434302,-65.88
25.09.2017, 15:02:20,51.756143,-3.433924,-66.06
25.09.2017, 15:02:21,51.756113,-3.43359,-64.74
25.09.2017, 15:02:22,51.756084,-3.433207,-65.3
25.09.2017, 15:02:23,51.756058,-3.432827,-65.51
25.09.2017, 15:02:25,51.756034,-3.432454,-66.37
25.09.2017, 15:02:26,51.756012,-3.432124,-69.01
25.09.2017, 15:02:27,51.755992,-3.431736,-71.99
25.09.2017, 15:02:28,51.755974,-3.431357,-74.11
25.09.2017, 15:02:29,51.755957,-3.43098,-75.15
25.09.2017, 15:02:31,51.755945,-3.430622,-72.73
25.09.2017, 15:02:32,51.755936,-3.430278,-70.17
25.09.2017, 15:02:33,51.755924,-3.429903,-71.1
25.09.2017, 15:02:34,51.755915,-3.429526,-70.47
25.09.2017, 15:02:35,51.755912,-3.429143,-70.99
25.09.2017, 15:02:36,51.755912,-3.428763,-75.71
25.09.2017, 15:02:38,51.755913,-3.42839,-76.94
25.09.2017, 15:02:39,51.755921,-3.428014,-74.03
25.09.2017, 15:02:40,51.75593,-3.427602,-78.04
25.09.2017, 15:02:42,51.755942,-3.427198,-77.07
25.09.2017, 15:02:43,51.755956,-3.426807,-74.82
25.09.2017, 15:02:44,51.75597,-3.426411,-75.79
25.09.2017, 15:02:46,51.755988,-3.426075,-76.43
25.09.2017, 15:02:47,51.756008,-3.42569,-75.03
25.09.2017, 15:02:49,51.756025,-3.425354,-77.59
25.09.2017, 15:02:50,51.75605,-3.424963,-76.73
25.09.2017, 15:02:52,51.756075,-3.424597,-78.95
25.09.2017, 15:02:53,51.756104,-3.424165,-76.07
25.09.2017, 15:02:55,51.756132,-3.423736,-78.15
25.09.2017, 15:02:58,51.756163,-3.423343,-78.21
25.09.2017, 15:03:00,51.756194,-3.422993,-79.62
25.09.2017, 15:03:02,51.756222,-3.422623,-79.64
25.09.2017, 15:03:04,51.756247,-3.422255,-81.89
25.09.2017, 15:03:06,51.756272,-3.421899,-80.85
25.09.2017, 15:03:08,51.756296,-3.421537,-82.08
25.09.2017, 15:03:10,51.756325,-3.42118,-83.15
25.09.2017, 15:03:12,51.756348,-3.420836,-80.76
25.09.2017, 15:03:14,51.756387,-3.42047,-81.75
25.09.2017, 15:03:16,51.75643,-3.420087,-79.17
25.09.2017, 15:03:17,51.756478,-3.419719,-76.69
25.09.2017, 15:03:19,51.756533,-3.419371,-76.7
25.09.2017, 15:03:21,51.75659,-3.419017,-79.02
25.09.2017, 15:03:23,51.75665,-3.418658,-80.1
25.09.2017, 15:03:24,51.756724,-3.418291,-79.67
25.09.2017, 15:03:26,51.756796,-3.417958,-79.26
25.09.2017, 15:03:28,51.756868,-3.417628,-79.62
25.09.2017, 15:03:30,51.756949,-3.41727,-79.42
25.09.2017, 15:03:31,51.757021,-3.416938,-78.4
25.09.2017, 15:03:33,51.757102,-3.416605,-74.36
25.09.2017, 15:03:34,51.757184,-3.416244,-78.16
25.09.2017, 15:03:36,51.757261,-3.41591,-77.11
25.09.2017, 15:03:38,51.757338,-3.415555,-77.2
25.09.2017, 15:03:39,51.757416,-3.41522,-78.73
25.09.2017, 15:03:41,51.757497,-3.414896,-78.64
25.09.2017, 15:03:42,51.757606,-3.414534,-79.96
25.09.2017, 15:03:44,51.757716,-3.414212,-77.02
25.09.2017, 15:03:46,51.757847,-3.41387,-72.81
25.09.2017, 15:03:48,51.757994,-3.41352,-74.63
25.09.2017, 15:03:49,51.758124,-3.413231,-80.48
25.09.2017, 15:03:51,51.758262,-3.412944,-80.99
25.09.2017, 15:03:53,51.75842,-3.41264,-85.77
25.09.2017, 15:03:55,51.758586,-3.412352,-87.67
25.09.2017, 15:03:57,51.758751,-3.412087,-89.63
25.09.2017, 15:03:59,51.758924,-3.411828,-89.76
25.09.2017, 15:04:01,51.759098,-3.411582,-87.55
25.09.2017, 15:04:04,51.759302,-3.411307,-87.87
25.09.2017, 15:04:07,51.759528,-3.41101,-85.65
25.09.2017, 15:04:20,51.759743,-3.410789,-83.61
25.09.2017, 15:04:29,51.759917,-3.410738,-85.11
25.09.2017, 15:04:33,51.760127,-3.410797,-85.32
25.09.2017, 15:04:36,51.76031,-3.410659,-84.98
25.09.2017, 15:04:39,51.760356,-3.410329,-83.85
25.09.2017, 15:04:42,51.760245,-3.410072,-81.03
25.09.2017, 15:04:44,51.760069,-3.409913,-79.57
25.09.2017, 15:04:46,51.759862,-3.409746,-82.89
25.09.2017, 15:04:47,51.759684,-3.409502,-85.93
25.09.2017, 15:04:49,51.759551,-3.409267,-85.08
25.09.2017, 15:04:50,51.75941,-3.408989,-83.83
25.09.2017, 15:04:52,51.759278,-3.40872,-86.45
25.09.2017, 15:04:53,51.759139,-3.408424,-84.4
25.09.2017, 15:04:54,51.759002,-3.408131,-79.66
25.09.2017, 15:04:56,51.758861,-3.407832,-76.2
25.09.2017, 15:04:57,51.758733,-3.407565,-78.57
25.09.2017, 15:04:58,51.758591,-3.407264,-74.67
25.09.2017, 15:04:59,51.758444,-3.406956,-77.46
25.09.2017, 15:05:00,51.758301,-3.406656,-75.99
25.09.2017, 15:05:02,51.758154,-3.406347,-79.23
25.09.2017, 15:05:03,51.758032,-3.406083,-79.32
25.09.2017, 15:05:04,51.757891,-3.405789,-79.97
25.09.2017, 15:05:05,51.757751,-3.405476,-79.36
25.09.2017, 15:05:06,51.757611,-3.405148,-76.66
25.09.2017, 15:05:07,51.757478,-3.40483,-77.65
25.09.2017, 15:05:09,51.757358,-3.404523,-82.27
25.09.2017, 15:05:10,51.757247,-3.404229,-77.56
25.09.2017, 15:05:11,51.75713,-3.403903,-79.18
25.09.2017, 15:05:12,51.75701,-3.403569,-80.38
25.09.2017, 15:05:13,51.756886,-3.403234,-78
25.09.2017, 15:05:15,51.756763,-3.402902,-78.5
25.09.2017, 15:05:16,51.75665,-3.402607,-80.31
25.09.2017, 15:05:17,51.75654,-3.402328,-79.42
25.09.2017, 15:05:18,51.756405,-3.401998,-78.68
25.09.2017, 15:05:19,51.75627,-3.401688,-82.02
25.09.2017, 15:05:20,51.756135,-3.401388,-82.4
25.09.2017, 15:05:21,51.755992,-3.401095,-84.87
25.09.2017, 15:05:23,51.755839,-3.40081,-84.47
25.09.2017, 15:05:24,51.755677,-3.400523,-84.18
25.09.2017, 15:05:25,51.755528,-3.400297,-87.96
25.09.2017, 15:05:26,51.755354,-3.400064,-88.09
25.09.2017, 15:05:27,51.75517,-3.399842,-86.03
25.09.2017, 15:05:28,51.754985,-3.399641,-84.97
25.09.2017, 15:05:29,51.75479,-3.399452,-84.93
25.09.2017, 15:05:30,51.754583,-3.399275,-85.3
25.09.2017, 15:05:31,51.754379,-3.399118,-89.7
25.09.2017, 15:05:32,51.754159,-3.398976,-91.97
25.09.2017, 15:05:33,51.753939,-3.398852,-91.97
25.09.2017, 15:05:34,51.753721,-3.398739,-90.46
25.09.2017, 15:05:35,51.753496,-3.398627,-88.15
25.09.2017, 15:05:36,51.753269,-3.398516,-89.43
25.09.2017, 15:05:37,51.75304,-3.398408,-87.43
25.09.2017, 15:05:39,51.7528,-3.398303,-89.66
25.09.2017, 15:05:40,51.752582,-3.398208,-91.85
25.09.2017, 15:05:41,51.752352,-3.398096,-95.49
25.09.2017, 15:05:42,51.752116,-3.397988,-93.54
25.09.2017, 15:05:44,51.751872,-3.397873,-92.47
25.09.2017, 15:05:45,51.751651,-3.397766,-92.32
25.09.2017, 15:05:46,51.751396,-3.397644,-90.87
25.09.2017, 15:05:48,51.751164,-3.39752,-92.46
25.09.2017, 15:05:51,51.75087,-3.39734,-92.23
25.09.2017, 15:05:55,51.750652,-3.397098,-93.91
25.09.2017, 15:05:58,51.750585,-3.396816,-92.25
25.09.2017, 15:06:01,51.750493,-3.396552,-89.31
25.09.2017, 15:06:03,51.750308,-3.39643,-89.43
25.09.2017, 15:06:05,51.750115,-3.396349,-90.92
25.09.2017, 15:06:07,51.749914,-3.396134,-90.41
25.09.2017, 15:06:08,51.749758,-3.395924,-91.01
25.09.2017, 15:06:10,51.7496,-3.395699,-88
25.09.2017, 15:06:11,51.749454,-3.395504,-88.7
25.09.2017, 15:06:12,51.749276,-3.395254,-91.56
25.09.2017, 15:06:13,51.749101,-3.395005,-90.91
25.09.2017, 15:06:15,51.748927,-3.394748,-91.96
25.09.2017, 15:06:16,51.74878,-3.394532,-91.86
25.09.2017, 15:06:17,51.748611,-3.394283,-89.19
25.09.2017, 15:06:18,51.748442,-3.394043,-88.94
25.09.2017, 15:06:19,51.748276,-3.393814,-89.94
25.09.2017, 15:06:20,51.748093,-3.393557,-89.19
25.09.2017, 15:06:21,51.747917,-3.393323,-88.98
25.09.2017, 15:06:22,51.747745,-3.393095,-87.84
25.09.2017, 15:06:23,51.747569,-3.392859,-85.32
25.09.2017, 15:06:24,51.74739,-3.392624,-83.25
25.09.2017, 15:06:25,51.747208,-3.392398,-85.23
25.09.2017, 15:06:26,51.747027,-3.392168,-87.11
25.09.2017, 15:06:27,51.746846,-3.39194,-91.04
25.09.2017, 15:06:28,51.746661,-3.391719,-90.74
25.09.2017, 15:06:29,51.746477,-3.391504,-92.12
25.09.2017, 15:06:30,51.746294,-3.391294,-92.32
25.09.2017, 15:06:31,51.746102,-3.391082,-90.12
25.09.2017, 15:06:32,51.745904,-3.390874,-89.98
25.09.2017, 15:06:33,51.74571,-3.390679,-91.96
25.09.2017, 15:06:34,51.745517,-3.390491,-90.82
25.09.2017, 15:06:35,51.74532,-3.390302,-93.6
25.09.2017, 15:06:36,51.745117,-3.390116,-95.57
25.09.2017, 15:06:37,51.744912,-3.389935,-94.87
25.09.2017, 15:06:38,51.744707,-3.38976,-94.95
25.09.2017, 15:06:39,51.744506,-3.389595,-94.9
25.09.2017, 15:06:40,51.744301,-3.38944,-99.09
25.09.2017, 15:06:41,51.744093,-3.389281,-99.72
25.09.2017, 15:06:42,51.743888,-3.389115,-101.82
25.09.2017, 15:06:43,51.743681,-3.388946,-98.97
25.09.2017, 15:06:44,51.743479,-3.388774,-100.05
25.09.2017, 15:06:45,51.743283,-3.388605,-100.78
25.09.2017, 15:06:46,51.743075,-3.38842,-100.74
25.09.2017, 15:06:47,51.742886,-3.38825,-100.28
25.09.2017, 15:06:48,51.742684,-3.388059,-100.83
25.09.2017, 15:06:49,51.742478,-3.387863,-99.26
25.09.2017, 15:06:50,51.742271,-3.387665,-100.49
25.09.2017, 15:06:51,51.742063,-3.387469,-100.07
25.09.2017, 15:06:52,51.74187,-3.387272,-101.19
25.09.2017, 15:06:52,51.741676,-3.387074,-100.14
25.09.2017, 15:06:53,51.741483,-3.386877,-99.6
25.09.2017, 15:06:54,51.741295,-3.386679,-101.14
25.09.2017, 15:06:55,51.741103,-3.386473,-101.15
25.09.2017, 15:06:56,51.740911,-3.386259,-100.35
25.09.2017, 15:06:57,51.740719,-3.386044,-101.41
25.09.2017, 15:06:58,51.740529,-3.385831,-101.64
25.09.2017, 15:06:59,51.740342,-3.38561,-103.39
25.09.2017, 15:07:00,51.740154,-3.385387,-100.53
25.09.2017, 15:07:01,51.739965,-3.385165,-101.1
25.09.2017, 15:07:02,51.739775,-3.384938,-102.72
25.09.2017, 15:07:03,51.739592,-3.3847,-100.92
25.09.2017, 15:07:04,51.739404,-3.384445,-101.44
25.09.2017, 15:07:05,51.73923,-3.384204,-101.75
25.09.2017, 15:07:06,51.739063,-3.38396,-102.1
25.09.2017, 15:07:07,51.738893,-3.383702,-101.75
25.09.2017, 15:07:08,51.738723,-3.383434,-101.28
25.09.2017, 15:07:09,51.738558,-3.383161,-103.59
25.09.2017, 15:07:10,51.738403,-3.382882,-105.14
25.09.2017, 15:07:11,51.738244,-3.382588,-106.08
25.09.2017, 15:07:13,51.738096,-3.382299,-106.37
25.09.2017, 15:07:14,51.737944,-3.381994,-104.38
25.09.2017, 15:07:15,51.737803,-3.381718,-101.92
25.09.2017, 15:07:16,51.737665,-3.381433,-100.34
25.09.2017, 15:07:17,51.737519,-3.381107,-100.76
25.09.2017, 15:07:18,51.737366,-3.380759,-98.89
25.09.2017, 15:07:20,51.737222,-3.380434,-97.53
25.09.2017, 15:07:22,51.737048,-3.380042,-96.58
25.09.2017, 15:07:24,51.73691,-3.379657,-96.2
25.09.2017, 15:07:27,51.736918,-3.379319,-97.42
25.09.2017, 15:07:29,51.73685,-3.378995,-98.87
25.09.2017, 15:07:32,51.736676,-3.378847,-100.02
25.09.2017, 15:07:33,51.736489,-3.378757,-101.12
25.09.2017, 15:07:35,51.736337,-3.378614,-100.84
25.09.2017, 15:07:36,51.736159,-3.378376,-101.27
25.09.2017, 15:07:38,51.735989,-3.378133,-99.78
25.09.2017, 15:07:39,51.735849,-3.377935,-98.1
25.09.2017, 15:07:40,51.735671,-3.37771,-100.17
25.09.2017, 15:07:41,51.735484,-3.377505,-98.08
25.09.2017, 15:07:42,51.735285,-3.377308,-100.06
25.09.2017, 15:07:43,51.735081,-3.37712,-97.27
25.09.2017, 15:07:45,51.734876,-3.376954,-99.47
25.09.2017, 15:07:46,51.73467,-3.376808,-101.57
25.09.2017, 15:07:47,51.734477,-3.37668,-101.04
25.09.2017, 15:07:48,51.734263,-3.376549,-101.22
25.09.2017, 15:07:49,51.734034,-3.376437,-101.32
25.09.2017, 15:07:50,51.733797,-3.376348,-100.88
25.09.2017, 15:07:51,51.733565,-3.37628,-100.87
25.09.2017, 15:07:52,51.73332,-3.376226,-100.95
25.09.2017, 15:07:54,51.733074,-3.376199,-99.66
25.09.2017, 15:07:55,51.732873,-3.376185,-98.04
25.09.2017, 15:07:56,51.732638,-3.376194,-102.2
25.09.2017, 15:07:57,51.732409,-3.376208,-103.02
25.09.2017, 15:07:58,51.73218,-3.376228,-102.11
25.09.2017, 15:07:59,51.731952,-3.376254,-102.56
25.09.2017, 15:08:00,51.731721,-3.376284,-100.26
25.09.2017, 15:08:02,51.731484,-3.376322,-99.5
25.09.2017, 15:08:03,51.731244,-3.376372,-97.69
25.09.2017, 15:08:04,51.731033,-3.376413,-101.92
25.09.2017, 15:08:05,51.730799,-3.376449,-102.25
25.09.2017, 15:08:06,51.730563,-3.37648,-101.93
25.09.2017, 15:08:07,51.730332,-3.376498,-101.24
25.09.2017, 15:08:08,51.730088,-3.376513,-102.92
25.09.2017, 15:08:09,51.729856,-3.376512,-102.17
25.09.2017, 15:08:10,51.729623,-3.376504,-100.88
25.09.2017, 15:08:12,51.729387,-3.376486,-98.85
25.09.2017, 15:08:13,51.729152,-3.376455,-99.01
25.09.2017, 15:08:14,51.72894,-3.376415,-99.69
25.09.2017, 15:08:15,51.728721,-3.376362,-101.04
25.09.2017, 15:08:16,51.728492,-3.376297,-102.57
25.09.2017, 15:08:17,51.728259,-3.376215,-101.41
25.09.2017, 15:08:18,51.728038,-3.376117,-102.23
25.09.2017, 15:08:19,51.72782,-3.376004,-102.64
25.09.2017, 15:08:20,51.727597,-3.375874,-102.08
25.09.2017, 15:08:21,51.727378,-3.37574,-103.47
25.09.2017, 15:08:22,51.727173,-3.375598,-104.9
25.09.2017, 15:08:23,51.726951,-3.375425,-103.67
25.09.2017, 15:08:25,51.72674,-3.375244,-106.02
25.09.2017, 15:08:26,51.726545,-3.375058,-104.2
25.09.2017, 15:08:27,51.726365,-3.37488,-106.93
25.09.2017, 15:08:28,51.726178,-3.374672,-105.7
25.09.2017, 15:08:29,51.725981,-3.37444,-102.85
25.09.2017, 15:08:30,51.725793,-3.374202,-102.07
25.09.2017, 15:08:31,51.725613,-3.373968,-104.61
25.09.2017, 15:08:32,51.725431,-3.373715,-105.94
25.09.2017, 15:08:33,51.725255,-3.373459,-104.61
25.09.2017, 15:08:34,51.725081,-3.373195,-103.78
25.09.2017, 15:08:36,51.72492,-3.372938,-100.83
25.09.2017, 15:08:37,51.724763,-3.372695,-103.82
25.09.2017, 15:08:38,51.724613,-3.372448,-103.14
25.09.2017, 15:08:39,51.724455,-3.372189,-104.25
25.09.2017, 15:08:40,51.72429,-3.371923,-104.34
25.09.2017, 15:08:41,51.724124,-3.371653,-100.67
25.09.2017, 15:08:42,51.72396,-3.371392,-98.7
25.09.2017, 15:08:43,51.723792,-3.371132,-99.09
25.09.2017, 15:08:44,51.723618,-3.370866,-101.37
25.09.2017, 15:08:45,51.723443,-3.370613,-99.34
25.09.2017, 15:08:47,51.723265,-3.370353,-100.29
25.09.2017, 15:08:48,51.723098,-3.370123,-102.78
25.09.2017, 15:08:49,51.722933,-3.369891,-102.89
25.09.2017, 15:08:50,51.722753,-3.369645,-98.42
25.09.2017, 15:08:51,51.722573,-3.369395,-100.89
25.09.2017, 15:08:52,51.722392,-3.369148,-103.32
25.09.2017, 15:08:53,51.722215,-3.36892,-104.9
25.09.2017, 15:08:54,51.722027,-3.368669,-105.17
25.09.2017, 15:08:56,51.721847,-3.368426,-103.8
25.09.2017, 15:08:57,51.72168,-3.36821,-102.3
25.09.2017, 15:08:58,51.721503,-3.367977,-103.35
25.09.2017, 15:08:59,51.721322,-3.367736,-104.42
25.09.2017, 15:09:00,51.721144,-3.367492,-103.23
25.09.2017, 15:09:01,51.720965,-3.367244,-104.1
25.09.2017, 15:09:02,51.720783,-3.366984,-103.76
25.09.2017, 15:09:04,51.72061,-3.366718,-103.4
25.09.2017, 15:09:05,51.720466,-3.366483,-102.54
25.09.2017, 15:09:06,51.720314,-3.366201,-102.22
25.09.2017, 15:09:07,51.720157,-3.365916,-102.61
25.09.2017, 15:09:08,51.720005,-3.365634,-103.06
25.09.2017, 15:09:09,51.719859,-3.365348,-104.58
25.09.2017, 15:09:10,51.719723,-3.365056,-101.82
25.09.2017, 15:09:12,51.719588,-3.364743,-101.96
25.09.2017, 15:09:13,51.719468,-3.364421,-101.44
25.09.2017, 15:09:14,51.719358,-3.364127,-103.15
25.09.2017, 15:09:15,51.719248,-3.363799,-102.22
25.09.2017, 15:09:16,51.719135,-3.363448,-101.56
25.09.2017, 15:09:17,51.719025,-3.363074,-104.34
25.09.2017, 15:09:19,51.718916,-3.362682,-103.11
25.09.2017, 15:09:20,51.718816,-3.362301,-103.08
25.09.2017, 15:09:22,51.718714,-3.361886,-99.87
25.09.2017, 15:09:24,51.718624,-3.361461,-102.41
25.09.2017, 15:09:27,51.718644,-3.361105,-99.13
25.09.2017, 15:09:30,51.718722,-3.360775,-98.18
25.09.2017, 15:09:32,51.718665,-3.360483,-99.09
25.09.2017, 15:09:34,51.718511,-3.360283,-97.76
25.09.2017, 15:09:36,51.718339,-3.360112,-95.86
25.09.2017, 15:09:37,51.71819,-3.359836,-97.34
25.09.2017, 15:09:39,51.718081,-3.359532,-98.97
25.09.2017, 15:09:40,51.717975,-3.359216,-98.68
25.09.2017, 15:09:42,51.717875,-3.358943,-98.12
25.09.2017, 15:09:43,51.717765,-3.358653,-96.73
25.09.2017, 15:09:44,51.717653,-3.358339,-95.83
25.09.2017, 15:09:45,51.717543,-3.358037,-95.22
25.09.2017, 15:09:46,51.717424,-3.357738,-97.42
25.09.2017, 15:09:47,51.717294,-3.357433,-100.1
25.09.2017, 15:09:48,51.717156,-3.35714,-98.4
25.09.2017, 15:09:50,51.717,-3.356845,-97.08
25.09.2017, 15:09:51,51.716844,-3.356583,-96.93
25.09.2017, 15:09:52,51.716673,-3.356325,-99.09
25.09.2017, 15:09:53,51.7165,-3.356081,-93.16
25.09.2017, 15:09:54,51.716322,-3.355836,-89.99
25.09.2017, 15:09:55,51.71614,-3.355619,-87.83
25.09.2017, 15:09:56,51.715965,-3.355421,-90.8
25.09.2017, 15:09:57,51.71576,-3.355211,-91.05
25.09.2017, 15:09:58,51.715562,-3.355039,-95.39
25.09.2017, 15:09:58,51.715359,-3.354868,-98.99
25.09.2017, 15:09:59,51.715156,-3.354713,-100.44
25.09.2017, 15:10:00,51.714948,-3.35457,-103.52
25.09.2017, 15:10:01,51.71474,-3.35444,-103.44
25.09.2017, 15:10:02,51.714523,-3.354311,-102.28
25.09.2017, 15:10:03,51.714307,-3.354194,-101.31
25.09.2017, 15:10:04,51.714094,-3.354087,-100.31
25.09.2017, 15:10:05,51.713876,-3.353987,-100.72
25.09.2017, 15:10:06,51.713657,-3.35389,-102.04
25.09.2017, 15:10:07,51.713441,-3.353786,-104.95
25.09.2017, 15:10:08,51.713222,-3.353665,-102.75
25.09.2017, 15:10:09,51.712999,-3.353551,-103.27
25.09.2017, 15:10:10,51.712765,-3.353432,-103.08
25.09.2017, 15:10:11,51.712532,-3.353313,-102.67
25.09.2017, 15:10:12,51.712314,-3.353213,-102.48
25.09.2017, 15:10:12,51.712094,-3.353115,-104.52
25.09.2017, 15:10:13,51.711867,-3.353026,-103.75
25.09.2017, 15:10:14,51.711637,-3.352951,-103.74
25.09.2017, 15:10:15,51.711409,-3.352892,-102.9
25.09.2017, 15:10:16,51.711176,-3.352838,-102.56
25.09.2017, 15:10:17,51.710943,-3.352791,-103.41
25.09.2017, 15:10:18,51.710715,-3.35275,-105.79
25.09.2017, 15:10:19,51.710484,-3.35271,-104.63
25.09.2017, 15:10:20,51.710253,-3.352671,-102.08
25.09.2017, 15:10:21,51.710024,-3.352624,-104.61
25.09.2017, 15:10:22,51.709799,-3.352569,-105.71
25.09.2017, 15:10:23,51.709573,-3.352506,-105.98
25.09.2017, 15:10:24,51.70934,-3.35243,-102.77
25.09.2017, 15:10:25,51.709115,-3.352332,-101.41
25.09.2017, 15:10:26,51.708897,-3.352216,-102.67
25.09.2017, 15:10:27,51.70868,-3.352083,-102.72
25.09.2017, 15:10:28,51.708449,-3.351925,-105.88
25.09.2017, 15:10:29,51.708236,-3.351766,-104.98
25.09.2017, 15:10:30,51.708027,-3.351598,-106.65
25.09.2017, 15:10:31,51.707818,-3.351425,-108.74
25.09.2017, 15:10:32,51.707612,-3.351255,-109.23
25.09.2017, 15:10:33,51.70741,-3.351089,-107.31
25.09.2017, 15:10:34,51.707206,-3.350915,-106.4
25.09.2017, 15:10:36,51.707001,-3.350751,-105.97
25.09.2017, 15:10:37,51.706798,-3.350581,-106.29
25.09.2017, 15:10:38,51.70659,-3.350416,-105.91
25.09.2017, 15:10:39,51.706389,-3.350241,-108.12
25.09.2017, 15:10:40,51.706185,-3.350068,-105.75
25.09.2017, 15:10:41,51.705985,-3.349899,-105.71
25.09.2017, 15:10:42,51.705773,-3.349724,-106.91
25.09.2017, 15:10:43,51.705566,-3.349556,-107.68
25.09.2017, 15:10:44,51.705351,-3.349391,-106.98
25.09.2017, 15:10:45,51.705152,-3.349218,-107.55
25.09.2017, 15:10:46,51.704952,-3.349052,-104.19
25.09.2017, 15:10:47,51.704751,-3.348888,-107.36
25.09.2017, 15:10:48,51.704556,-3.348716,-105.44
25.09.2017, 15:10:49,51.704352,-3.348548,-106.59
25.09.2017, 15:10:50,51.704145,-3.348383,-106.55
25.09.2017, 15:10:51,51.703935,-3.348233,-105.39
25.09.2017, 15:10:51,51.703732,-3.348077,-107.48
25.09.2017, 15:10:52,51.703522,-3.347926,-107.96
25.09.2017, 15:10:53,51.703304,-3.347776,-110.19
25.09.2017, 15:10:54,51.7031,-3.347648,-111.53
25.09.2017, 15:10:55,51.702877,-3.347531,-108.49
25.09.2017, 15:10:56,51.702648,-3.347426,-111.49
25.09.2017, 15:10:57,51.702431,-3.34735,-113.27
25.09.2017, 15:10:58,51.702197,-3.347293,-113.98
25.09.2017, 15:10:59,51.701965,-3.347255,-108.11
25.09.2017, 15:11:00,51.701746,-3.347235,-112.85
25.09.2017, 15:11:01,51.701518,-3.347233,-111.87
25.09.2017, 15:11:02,51.70129,-3.347253,-111.17
25.09.2017, 15:11:03,51.701067,-3.347297,-112.51
25.09.2017, 15:11:04,51.700845,-3.347362,-111.6
25.09.2017, 15:11:05,51.700633,-3.347446,-111.46
25.09.2017, 15:11:06,51.700424,-3.347545,-111.86
25.09.2017, 15:11:07,51.70021,-3.34767,-113
25.09.2017, 15:11:08,51.69998,-3.347828,-112.2
25.09.2017, 15:11:09,51.699748,-3.348015,-112.35
25.09.2017, 15:11:10,51.699529,-3.348205,-113.38
25.09.2017, 15:11:11,51.699333,-3.348376,-112.38
25.09.2017, 15:11:11,51.699124,-3.348562,-111.68
25.09.2017, 15:11:12,51.698921,-3.348746,-110.37
25.09.2017, 15:11:13,51.69872,-3.348926,-110.58
25.09.2017, 15:11:14,51.698517,-3.349107,-106.9
25.09.2017, 15:11:15,51.698313,-3.349287,-107.02
25.09.2017, 15:11:16,51.698108,-3.349467,-107.85
25.09.2017, 15:11:17,51.6979,-3.34965,-105.75
