Site name: Scar Hill ,,,,
Site latitude (deg): 57.1887 ,,,,
Site longitude (deg): -2.8547 ,,,,
Frequency (MHz): 449.425 ,,,,
Tx antenna height (m): 17 ,,,,
Adjusted e.i.r.p. (dBm): 40.6 ,,,,
Rx antenna height (m): 1.5 ,,,,
System noise floor (dBm): -122 ,,,,
Number of records: 70414 ,,,,
Date (dd.mm.yyyy), Time (hh:mm:ss), Rx Latitude (deg), Rx Longitude (deg), Local mean measurement (dBm) 
08.09.2018, 10:01:15,57.185917,-2.861444,-34.76
08.09.2018, 10:01:20,57.185975,-2.861063,-36.17
08.09.2018, 10:01:24,57.18604,-2.860645,-36.32
08.09.2018, 10:01:28,57.186111,-2.860219,-33.53
08.09.2018, 10:01:31,57.186208,-2.859861,-32.9
08.09.2018, 10:01:34,57.18632,-2.859468,-33.87
08.09.2018, 10:01:38,57.1864,-2.859077,-33.64
08.09.2018, 10:01:41,57.186447,-2.85867,-33.07
08.09.2018, 10:01:44,57.186504,-2.858243,-31.23
08.09.2018, 10:01:47,57.186567,-2.857821,-30.73
08.09.2018, 10:01:50,57.186639,-2.857411,-29.18
08.09.2018, 10:01:53,57.18669,-2.857007,-27.31
08.09.2018, 10:01:56,57.186733,-2.856575,-26.13
08.09.2018, 10:01:59,57.186745,-2.856152,-27.69
08.09.2018, 10:02:02,57.186737,-2.85573,-29.55
08.09.2018, 10:02:05,57.186733,-2.855306,-29.11
08.09.2018, 10:02:08,57.186727,-2.854864,-29.33
08.09.2018, 10:02:11,57.186701,-2.85445,-26.8
08.09.2018, 10:02:14,57.186648,-2.854045,-27.4
08.09.2018, 10:02:17,57.186599,-2.853602,-27.22
08.09.2018, 10:02:21,57.186557,-2.853196,-28.67
08.09.2018, 10:02:24,57.186505,-2.852751,-31.24
08.09.2018, 10:02:29,57.186439,-2.852315,-30.58
08.09.2018, 10:02:33,57.186385,-2.851932,-32.45
08.09.2018, 10:02:36,57.18633,-2.85152,-32.35
08.09.2018, 10:02:41,57.186303,-2.851084,-33.74
08.09.2018, 10:02:45,57.18627,-2.850639,-35.7
08.09.2018, 10:02:50,57.186237,-2.85022,-39.39
08.09.2018, 10:02:54,57.186227,-2.849791,-43.01
08.09.2018, 10:02:59,57.186213,-2.849344,-44.56
08.09.2018, 10:03:05,57.186175,-2.848932,-44.97
08.09.2018, 10:03:11,57.186093,-2.848547,-44.8
08.09.2018, 10:03:18,57.185959,-2.84822,-40.07
08.09.2018, 10:03:23,57.185902,-2.848541,-41.68
08.09.2018, 10:03:28,57.185878,-2.849012,-44.82
08.09.2018, 10:03:32,57.185745,-2.849332,-38.25
08.09.2018, 10:03:36,57.185511,-2.84936,-38.81
08.09.2018, 10:03:40,57.185339,-2.849094,-35.6
08.09.2018, 10:03:44,57.185188,-2.848797,-36.19
08.09.2018, 10:03:47,57.185007,-2.848546,-38.01
08.09.2018, 10:03:50,57.184813,-2.848312,-42.79
08.09.2018, 10:03:53,57.184613,-2.848064,-44.43
08.09.2018, 10:03:57,57.184426,-2.847782,-46.79
08.09.2018, 10:04:00,57.184238,-2.847548,-52.9
08.09.2018, 10:04:03,57.184024,-2.847385,-53.94
08.09.2018, 10:04:06,57.183807,-2.847266,-55.37
08.09.2018, 10:04:10,57.183588,-2.847122,-56.86
08.09.2018, 10:04:13,57.183378,-2.846952,-59.02
08.09.2018, 10:04:16,57.183177,-2.84678,-56.89
08.09.2018, 10:04:19,57.182965,-2.846659,-61.9
08.09.2018, 10:04:22,57.182723,-2.846588,-61.52
08.09.2018, 10:04:25,57.182496,-2.84654,-60.1
08.09.2018, 10:04:28,57.182267,-2.846522,-61.46
08.09.2018, 10:04:32,57.182051,-2.846544,-64.61
08.09.2018, 10:04:35,57.18183,-2.846619,-67.23
08.09.2018, 10:04:38,57.181618,-2.846764,-67.22
08.09.2018, 10:04:42,57.181405,-2.846988,-66.34
08.09.2018, 10:04:45,57.181243,-2.847277,-66.92
08.09.2018, 10:04:48,57.181081,-2.847574,-68.91
08.09.2018, 10:04:51,57.180892,-2.847827,-69.25
08.09.2018, 10:04:54,57.18069,-2.848005,-67.71
08.09.2018, 10:04:57,57.180477,-2.848133,-68.05
08.09.2018, 10:05:00,57.180259,-2.848274,-68.86
08.09.2018, 10:05:03,57.180046,-2.848449,-69.84
08.09.2018, 10:05:06,57.179853,-2.848665,-70.43
08.09.2018, 10:05:08,57.179663,-2.848899,-72.67
08.09.2018, 10:05:11,57.179468,-2.8491,-75.27
08.09.2018, 10:05:14,57.179237,-2.849292,-75.7
08.09.2018, 10:05:18,57.179018,-2.849431,-77.18
08.09.2018, 10:05:21,57.178769,-2.849542,-78.5
08.09.2018, 10:05:26,57.178548,-2.849374,-80.66
08.09.2018, 10:05:30,57.178555,-2.848924,-79.95
08.09.2018, 10:05:34,57.1787,-2.848575,-77.58
08.09.2018, 10:05:38,57.178752,-2.848183,-76.83
08.09.2018, 10:05:41,57.178784,-2.847772,-74.36
08.09.2018, 10:05:44,57.178817,-2.847367,-71.56
08.09.2018, 10:05:47,57.178855,-2.846932,-70.55
08.09.2018, 10:05:50,57.178882,-2.846491,-68.5
08.09.2018, 10:05:54,57.178855,-2.846092,-64.48
08.09.2018, 10:05:57,57.178795,-2.845702,-63.76
08.09.2018, 10:06:00,57.178712,-2.845306,-61.06
08.09.2018, 10:06:03,57.178585,-2.844954,-60.85
08.09.2018, 10:06:07,57.17844,-2.844634,-56.72
08.09.2018, 10:06:10,57.178297,-2.844298,-57.21
08.09.2018, 10:06:13,57.178241,-2.843896,-57.77
08.09.2018, 10:06:16,57.178202,-2.84349,-55.19
08.09.2018, 10:06:19,57.178128,-2.843088,-53.71
08.09.2018, 10:06:22,57.178031,-2.842692,-52.09
08.09.2018, 10:06:25,57.177928,-2.842297,-52.6
08.09.2018, 10:06:28,57.1778,-2.841936,-52.97
08.09.2018, 10:06:32,57.177645,-2.841647,-50.4
08.09.2018, 10:06:35,57.177462,-2.841436,-48.42
08.09.2018, 10:06:38,57.177283,-2.84121,-46.55
08.09.2018, 10:06:40,57.177101,-2.840928,-51.2
08.09.2018, 10:06:43,57.176923,-2.840628,-51.4
08.09.2018, 10:06:46,57.176749,-2.840349,-50.53
08.09.2018, 10:06:49,57.176562,-2.840103,-49.32
08.09.2018, 10:06:53,57.176356,-2.839897,-48.56
08.09.2018, 10:06:56,57.17615,-2.839681,-47.41
08.09.2018, 10:07:01,57.175949,-2.839426,-47.57
08.09.2018, 10:07:06,57.175746,-2.839215,-47.44
08.09.2018, 10:07:11,57.175547,-2.839027,-48.15
08.09.2018, 10:07:16,57.175346,-2.83881,-47.52
08.09.2018, 10:07:21,57.175147,-2.838635,-49.12
08.09.2018, 10:07:26,57.174945,-2.838513,-49.57
08.09.2018, 10:07:30,57.174697,-2.838475,-54.07
08.09.2018, 10:07:35,57.174483,-2.83838,-54.28
08.09.2018, 10:07:39,57.174329,-2.838055,-52.54
08.09.2018, 10:07:44,57.174261,-2.837631,-57.74
08.09.2018, 10:07:49,57.174243,-2.837212,-58.62
08.09.2018, 10:07:53,57.174255,-2.836777,-59.16
08.09.2018, 10:07:57,57.174277,-2.836328,-58.71
08.09.2018, 10:08:03,57.174319,-2.83588,-59.27
08.09.2018, 10:08:08,57.174343,-2.83551,-55.31
08.09.2018, 10:08:12,57.174375,-2.835091,-55.41
08.09.2018, 10:08:16,57.174464,-2.83469,-53.06
08.09.2018, 10:08:21,57.174617,-2.834313,-52.16
08.09.2018, 10:08:24,57.174746,-2.833965,-50.89
08.09.2018, 10:08:28,57.174889,-2.833649,-52.81
08.09.2018, 10:08:31,57.175067,-2.833333,-52.18
08.09.2018, 10:08:35,57.175272,-2.833092,-52.04
08.09.2018, 10:08:38,57.175458,-2.832885,-51.53
08.09.2018, 10:08:42,57.17564,-2.832675,-51.33
08.09.2018, 10:08:45,57.175827,-2.832455,-49.69
08.09.2018, 10:08:48,57.17602,-2.832217,-49.68
08.09.2018, 10:08:51,57.176197,-2.831974,-49.18
08.09.2018, 10:08:53,57.176381,-2.831718,-48.63
08.09.2018, 10:08:56,57.176543,-2.831422,-47.79
08.09.2018, 10:09:00,57.176672,-2.831069,-48.46
08.09.2018, 10:09:03,57.176767,-2.830693,-53.76
08.09.2018, 10:09:06,57.176835,-2.830277,-54.07
08.09.2018, 10:09:10,57.176846,-2.829845,-53.92
08.09.2018, 10:09:14,57.176805,-2.829412,-56.95
08.09.2018, 10:09:18,57.176717,-2.829007,-58.65
08.09.2018, 10:09:21,57.176557,-2.828683,-57.08
08.09.2018, 10:09:26,57.17638,-2.828417,-61.06
08.09.2018, 10:09:30,57.176179,-2.828202,-63.14
08.09.2018, 10:09:34,57.17598,-2.828022,-65.5
08.09.2018, 10:09:38,57.175776,-2.827833,-68.02
08.09.2018, 10:09:41,57.17558,-2.827639,-66.36
08.09.2018, 10:09:44,57.175378,-2.827435,-67.95
08.09.2018, 10:09:47,57.175161,-2.827295,-71.57
08.09.2018, 10:09:51,57.17494,-2.827213,-74.05
08.09.2018, 10:09:55,57.174685,-2.82721,-72.92
08.09.2018, 10:09:59,57.174467,-2.827178,-71.57
08.09.2018, 10:10:02,57.17425,-2.827079,-74.96
08.09.2018, 10:10:06,57.174031,-2.827003,-76.41
08.09.2018, 10:10:09,57.173802,-2.826991,-74.36
08.09.2018, 10:10:13,57.173578,-2.826948,-73.53
08.09.2018, 10:10:16,57.173351,-2.826811,-73.71
08.09.2018, 10:10:20,57.173142,-2.826664,-71.96
08.09.2018, 10:10:23,57.172926,-2.826501,-74.23
08.09.2018, 10:10:27,57.172718,-2.826283,-73.67
08.09.2018, 10:10:31,57.172514,-2.826065,-72.71
08.09.2018, 10:10:35,57.172302,-2.825884,-74.45
08.09.2018, 10:10:38,57.172118,-2.825658,-74.28
08.09.2018, 10:10:42,57.171951,-2.825395,-75.38
08.09.2018, 10:10:45,57.171776,-2.825115,-72.57
08.09.2018, 10:10:48,57.171599,-2.824821,-74.71
08.09.2018, 10:10:51,57.171416,-2.824518,-76.15
08.09.2018, 10:10:55,57.171252,-2.824255,-74.79
08.09.2018, 10:10:59,57.171063,-2.824023,-73.39
08.09.2018, 10:11:02,57.170858,-2.823867,-79.26
08.09.2018, 10:11:06,57.17063,-2.823807,-82.45
08.09.2018, 10:11:10,57.170403,-2.823748,-80.18
08.09.2018, 10:11:14,57.170168,-2.823648,-83.66
08.09.2018, 10:11:18,57.169943,-2.82351,-84.24
08.09.2018, 10:11:23,57.169727,-2.82339,-84.58
08.09.2018, 10:11:26,57.169524,-2.823306,-85.31
08.09.2018, 10:11:29,57.169304,-2.823258,-85.19
08.09.2018, 10:11:32,57.169074,-2.823245,-85.87
08.09.2018, 10:11:36,57.168836,-2.823273,-87.71
08.09.2018, 10:11:39,57.168623,-2.823282,-90.15
08.09.2018, 10:11:42,57.168413,-2.823307,-92.81
08.09.2018, 10:11:45,57.168185,-2.823402,-94.65
08.09.2018, 10:11:48,57.167954,-2.823582,-96.27
08.09.2018, 10:11:51,57.167749,-2.823745,-95.93
08.09.2018, 10:11:54,57.167534,-2.823903,-96.52
08.09.2018, 10:11:56,57.16733,-2.824078,-95.47
08.09.2018, 10:11:59,57.167109,-2.824237,-95.19
08.09.2018, 10:12:02,57.166881,-2.8244,-97.34
08.09.2018, 10:12:06,57.166674,-2.824631,-95.5
08.09.2018, 10:12:11,57.166458,-2.824763,-95.72
08.09.2018, 10:12:15,57.166354,-2.824441,-95.31
08.09.2018, 10:12:18,57.166388,-2.824021,-98.08
08.09.2018, 10:12:22,57.166454,-2.823607,-95.85
08.09.2018, 10:12:25,57.16652,-2.823202,-95.72
08.09.2018, 10:12:27,57.166585,-2.822819,-96.47
08.09.2018, 10:12:30,57.166657,-2.822398,-96.95
08.09.2018, 10:12:33,57.166728,-2.821984,-97.54
08.09.2018, 10:12:36,57.166783,-2.821562,-94.76
08.09.2018, 10:12:39,57.166766,-2.821148,-94.69
08.09.2018, 10:12:42,57.166696,-2.820778,-94.61
08.09.2018, 10:12:44,57.1666,-2.820393,-95.39
08.09.2018, 10:12:47,57.166497,-2.82003,-95.57
08.09.2018, 10:12:49,57.166397,-2.819661,-94.71
08.09.2018, 10:12:51,57.166318,-2.819214,-95.97
08.09.2018, 10:12:54,57.166273,-2.818789,-93.66
08.09.2018, 10:12:57,57.166239,-2.81836,-93.24
08.09.2018, 10:12:59,57.166198,-2.817966,-91.92
08.09.2018, 10:13:02,57.16615,-2.817523,-92.12
08.09.2018, 10:13:04,57.1661,-2.817124,-92.65
08.09.2018, 10:13:07,57.166057,-2.816677,-90.9
08.09.2018, 10:13:10,57.166059,-2.816225,-86.55
08.09.2018, 10:13:14,57.166158,-2.815812,-86.41
08.09.2018, 10:13:18,57.166308,-2.815444,-84.44
08.09.2018, 10:13:22,57.166422,-2.815101,-81.21
08.09.2018, 10:13:26,57.166463,-2.814711,-79.88
08.09.2018, 10:13:28,57.166449,-2.814314,-80.51
08.09.2018, 10:13:31,57.166435,-2.813923,-80.22
08.09.2018, 10:13:33,57.166425,-2.813485,-78.58
08.09.2018, 10:13:36,57.166416,-2.813031,-77.57
08.09.2018, 10:13:39,57.166403,-2.812603,-75.77
08.09.2018, 10:13:42,57.166372,-2.81218,-74.53
08.09.2018, 10:13:44,57.16632,-2.811791,-76.3
08.09.2018, 10:13:47,57.166247,-2.811393,-75.32
08.09.2018, 10:13:49,57.166143,-2.810979,-71.84
08.09.2018, 10:13:52,57.166025,-2.810601,-71.25
08.09.2018, 10:13:55,57.165908,-2.810226,-69.59
08.09.2018, 10:13:59,57.165812,-2.809844,-67.03
08.09.2018, 10:14:02,57.165773,-2.809425,-65.78
08.09.2018, 10:14:06,57.1658,-2.808948,-64.25
08.09.2018, 10:14:10,57.165816,-2.808537,-63.67
08.09.2018, 10:14:14,57.165809,-2.80808,-66.01
08.09.2018, 10:14:21,57.165793,-2.807639,-67.05
08.09.2018, 10:14:30,57.165793,-2.807238,-66.72
08.09.2018, 10:14:38,57.165793,-2.806827,-61.05
08.09.2018, 10:14:43,57.165892,-2.806482,-64.61
08.09.2018, 10:14:46,57.166048,-2.806175,-65.87
08.09.2018, 10:14:50,57.166211,-2.805881,-66.5
08.09.2018, 10:14:53,57.166359,-2.805576,-66.12
08.09.2018, 10:14:56,57.166495,-2.805192,-65.82
08.09.2018, 10:14:59,57.166569,-2.80477,-68.82
08.09.2018, 10:15:03,57.166548,-2.804373,-68.63
08.09.2018, 10:15:06,57.166462,-2.803984,-68.5
08.09.2018, 10:15:09,57.166312,-2.803677,-70.1
08.09.2018, 10:15:12,57.166117,-2.803484,-70.62
08.09.2018, 10:15:15,57.165907,-2.803293,-75.07
08.09.2018, 10:15:18,57.165722,-2.802994,-74.99
08.09.2018, 10:15:20,57.165571,-2.802669,-75.92
08.09.2018, 10:15:23,57.165419,-2.802326,-76.77
08.09.2018, 10:15:27,57.16525,-2.802059,-78.55
08.09.2018, 10:15:48,57.165075,-2.801595,-79.08
08.09.2018, 10:16:37,57.165082,-2.801452,-79.84
08.09.2018, 10:16:45,57.165042,-2.801045,-80.95
08.09.2018, 10:16:48,57.165021,-2.800621,-80.5
08.09.2018, 10:16:51,57.165116,-2.800202,-81.1
08.09.2018, 10:16:55,57.165285,-2.799909,-81.12
08.09.2018, 10:16:58,57.165458,-2.799617,-79.67
08.09.2018, 10:17:01,57.16561,-2.79929,-77.08
08.09.2018, 10:17:04,57.165763,-2.798968,-74.36
08.09.2018, 10:17:06,57.165908,-2.798669,-74.23
08.09.2018, 10:17:09,57.166076,-2.79833,-73.73
08.09.2018, 10:17:13,57.166236,-2.797995,-74.74
08.09.2018, 10:17:16,57.166336,-2.797641,-75.88
08.09.2018, 10:17:20,57.166393,-2.797213,-74.65
08.09.2018, 10:17:23,57.166455,-2.796779,-70.5
08.09.2018, 10:17:32,57.1665,-2.796085,-72.89
08.09.2018, 10:18:13,57.166468,-2.795997,-74.7
08.09.2018, 10:18:41,57.166506,-2.795743,-78.68
08.09.2018, 10:18:44,57.166585,-2.795406,-81.7
08.09.2018, 10:18:47,57.166648,-2.79499,-81.75
08.09.2018, 10:18:50,57.166693,-2.794507,-79.74
08.09.2018, 10:18:55,57.166749,-2.793976,-78.26
08.09.2018, 10:19:05,57.166723,-2.793675,-77.51
08.09.2018, 10:19:09,57.166548,-2.79356,-75.25
08.09.2018, 10:19:11,57.166346,-2.793445,-76.82
08.09.2018, 10:19:13,57.166137,-2.793329,-74.04
08.09.2018, 10:19:15,57.16592,-2.7932,-73.45
08.09.2018, 10:19:17,57.1657,-2.793068,-73.81
08.09.2018, 10:19:19,57.165474,-2.792905,-73.23
08.09.2018, 10:19:21,57.165264,-2.792708,-74.7
08.09.2018, 10:19:23,57.165083,-2.792451,-69.99
08.09.2018, 10:19:25,57.164951,-2.792127,-72.94
08.09.2018, 10:19:27,57.164879,-2.791722,-70.11
08.09.2018, 10:19:29,57.164873,-2.791312,-68.84
08.09.2018, 10:19:30,57.164913,-2.790913,-65.17
08.09.2018, 10:19:32,57.164964,-2.790536,-62.59
08.09.2018, 10:19:33,57.165028,-2.790083,-61.69
08.09.2018, 10:19:35,57.165095,-2.789665,-57.16
08.09.2018, 10:19:37,57.165167,-2.789217,-53.61
08.09.2018, 10:19:39,57.165244,-2.788708,-51.88
08.09.2018, 10:19:42,57.165277,-2.788277,-53.49
08.09.2018, 10:19:45,57.165163,-2.787969,-56.89
08.09.2018, 10:19:47,57.164984,-2.787761,-53.92
08.09.2018, 10:19:49,57.164793,-2.78759,-53.07
08.09.2018, 10:19:51,57.164595,-2.787495,-56.27
08.09.2018, 10:19:52,57.164362,-2.787428,-60
08.09.2018, 10:19:54,57.16416,-2.787369,-59.89
08.09.2018, 10:19:55,57.163926,-2.787307,-58.09
08.09.2018, 10:19:57,57.163715,-2.787253,-57.76
08.09.2018, 10:19:58,57.163467,-2.787185,-56.24
08.09.2018, 10:19:59,57.163227,-2.787118,-56.96
08.09.2018, 10:20:01,57.163017,-2.787056,-58.75
08.09.2018, 10:20:02,57.16277,-2.786982,-59.85
08.09.2018, 10:20:04,57.162545,-2.786917,-61.14
08.09.2018, 10:20:05,57.162312,-2.786849,-61.2
08.09.2018, 10:20:06,57.162082,-2.786787,-61.39
08.09.2018, 10:20:08,57.161882,-2.786715,-61.85
08.09.2018, 10:20:09,57.161645,-2.786636,-63.07
08.09.2018, 10:20:10,57.161406,-2.786556,-67.64
08.09.2018, 10:20:12,57.161182,-2.78648,-65.39
08.09.2018, 10:20:13,57.160979,-2.786418,-66.24
08.09.2018, 10:20:14,57.160727,-2.786338,-68.7
08.09.2018, 10:20:15,57.160495,-2.786261,-70.11
08.09.2018, 10:20:17,57.16029,-2.786201,-72.65
08.09.2018, 10:20:18,57.160047,-2.786132,-73.31
08.09.2018, 10:20:19,57.159795,-2.786055,-72.87
08.09.2018, 10:20:21,57.159559,-2.78598,-76.55
08.09.2018, 10:20:23,57.159304,-2.785892,-75.11
08.09.2018, 10:20:24,57.159075,-2.785806,-76.87
08.09.2018, 10:20:26,57.158865,-2.785665,-78.58
08.09.2018, 10:20:28,57.158677,-2.785452,-81.98
08.09.2018, 10:20:29,57.158496,-2.785128,-80.22
08.09.2018, 10:20:31,57.158338,-2.784834,-83.82
08.09.2018, 10:20:33,57.158163,-2.784591,-80.84
08.09.2018, 10:20:35,57.157962,-2.78442,-78.87
08.09.2018, 10:20:36,57.157758,-2.78431,-79.91
08.09.2018, 10:20:38,57.157537,-2.784202,-80.79
08.09.2018, 10:20:39,57.157322,-2.784096,-80.98
08.09.2018, 10:20:40,57.157108,-2.783987,-83.14
08.09.2018, 10:20:42,57.156899,-2.783876,-77.15
08.09.2018, 10:20:43,57.156674,-2.783767,-78.4
08.09.2018, 10:20:45,57.156428,-2.783655,-78.81
08.09.2018, 10:20:46,57.156204,-2.783546,-81.86
08.09.2018, 10:20:48,57.15597,-2.783437,-75.82
08.09.2018, 10:20:49,57.155754,-2.78334,-80.59
08.09.2018, 10:20:51,57.155526,-2.783232,-79.29
08.09.2018, 10:20:52,57.155326,-2.783141,-79.15
08.09.2018, 10:20:53,57.155091,-2.783028,-81.32
08.09.2018, 10:20:55,57.15487,-2.782919,-80.74
08.09.2018, 10:20:57,57.154606,-2.782792,-80.86
08.09.2018, 10:20:58,57.154377,-2.782683,-80.11
08.09.2018, 10:21:00,57.154165,-2.78267,-82.83
08.09.2018, 10:21:02,57.153963,-2.782719,-83.11
08.09.2018, 10:21:03,57.153719,-2.782792,-86.21
08.09.2018, 10:21:05,57.15349,-2.782869,-84.87
08.09.2018, 10:21:07,57.153242,-2.782958,-81.73
08.09.2018, 10:21:10,57.15299,-2.783006,-84.54
08.09.2018, 10:21:12,57.15281,-2.782887,-84.95
08.09.2018, 10:21:14,57.152655,-2.782597,-84.47
08.09.2018, 10:21:15,57.152517,-2.78228,-86.18
08.09.2018, 10:21:17,57.152379,-2.781973,-87.33
08.09.2018, 10:21:18,57.152226,-2.781637,-88.63
08.09.2018, 10:21:20,57.152089,-2.781333,-88.77
08.09.2018, 10:21:21,57.151938,-2.780975,-89.84
08.09.2018, 10:21:23,57.151799,-2.780648,-86.15
08.09.2018, 10:21:25,57.15164,-2.780285,-86.88
08.09.2018, 10:21:26,57.1515,-2.779948,-87.94
08.09.2018, 10:21:28,57.151341,-2.779585,-86.76
08.09.2018, 10:21:30,57.151175,-2.779217,-85.33
08.09.2018, 10:21:33,57.15101,-2.778983,-86.51
08.09.2018, 10:21:34,57.150826,-2.778832,-88.62
08.09.2018, 10:21:36,57.150624,-2.778679,-88.8
08.09.2018, 10:21:38,57.150406,-2.778517,-84.39
08.09.2018, 10:21:40,57.150184,-2.778343,-86.38
08.09.2018, 10:21:42,57.149949,-2.778163,-86.95
08.09.2018, 10:21:46,57.149676,-2.77794,-85.76
08.09.2018, 10:21:51,57.149575,-2.777677,-84.91
08.09.2018, 10:21:54,57.149653,-2.777405,-81.55
08.09.2018, 10:21:56,57.14976,-2.777031,-83.34
08.09.2018, 10:21:57,57.149826,-2.776698,-82
08.09.2018, 10:21:58,57.149882,-2.77633,-79.42
08.09.2018, 10:22:00,57.149937,-2.775913,-77.22
08.09.2018, 10:22:01,57.149972,-2.775538,-77.09
08.09.2018, 10:22:02,57.150003,-2.775111,-78.51
08.09.2018, 10:22:03,57.150023,-2.774672,-82.89
08.09.2018, 10:22:04,57.150034,-2.774228,-81.23
08.09.2018, 10:22:06,57.150037,-2.773786,-82.58
08.09.2018, 10:22:07,57.150025,-2.773398,-82
08.09.2018, 10:22:08,57.149982,-2.772982,-82.48
08.09.2018, 10:22:09,57.149916,-2.772561,-83.43
08.09.2018, 10:22:10,57.149837,-2.772151,-85.11
08.09.2018, 10:22:11,57.149748,-2.771742,-83.39
08.09.2018, 10:22:13,57.149675,-2.771353,-84.9
08.09.2018, 10:22:14,57.149616,-2.770941,-84.42
08.09.2018, 10:22:15,57.149574,-2.770508,-84.9
08.09.2018, 10:22:16,57.149563,-2.770101,-85.61
08.09.2018, 10:22:17,57.149576,-2.769659,-84.53
08.09.2018, 10:22:19,57.149612,-2.769247,-84.27
08.09.2018, 10:22:20,57.149672,-2.768869,-83.04
08.09.2018, 10:22:21,57.149763,-2.768472,-82.72
08.09.2018, 10:22:22,57.149872,-2.768105,-85.18
08.09.2018, 10:22:23,57.149993,-2.767756,-85.29
08.09.2018, 10:22:24,57.150119,-2.767414,-83.66
08.09.2018, 10:22:25,57.15025,-2.767067,-83.43
08.09.2018, 10:22:26,57.150379,-2.766719,-81.35
08.09.2018, 10:22:27,57.150508,-2.766363,-81.66
08.09.2018, 10:22:28,57.15064,-2.766012,-78.34
08.09.2018, 10:22:29,57.150772,-2.765665,-76.66
08.09.2018, 10:22:30,57.150905,-2.765313,-78.15
08.09.2018, 10:22:31,57.151037,-2.764958,-77.98
08.09.2018, 10:22:32,57.15117,-2.764603,-78.14
08.09.2018, 10:22:33,57.151303,-2.76425,-76.68
08.09.2018, 10:22:34,57.151434,-2.763891,-75.32
08.09.2018, 10:22:35,57.151566,-2.763535,-77.22
08.09.2018, 10:22:36,57.151696,-2.763184,-78.57
08.09.2018, 10:22:38,57.151826,-2.762825,-80.87
08.09.2018, 10:22:39,57.151956,-2.762459,-83.06
08.09.2018, 10:22:40,57.152082,-2.76211,-80.91
08.09.2018, 10:22:41,57.152203,-2.761772,-78.72
08.09.2018, 10:22:42,57.152326,-2.761429,-80.43
08.09.2018, 10:22:43,57.152447,-2.76107,-80.68
08.09.2018, 10:22:44,57.15257,-2.760696,-83.59
08.09.2018, 10:22:45,57.152684,-2.760334,-85.8
08.09.2018, 10:22:46,57.152792,-2.759964,-85.58
08.09.2018, 10:22:47,57.15289,-2.759598,-85.15
08.09.2018, 10:22:48,57.152989,-2.75921,-86.67
08.09.2018, 10:22:49,57.153091,-2.7588,-84.88
08.09.2018, 10:22:50,57.153191,-2.75841,-87.1
08.09.2018, 10:22:52,57.153283,-2.758023,-83.62
08.09.2018, 10:22:53,57.153358,-2.757667,-83.56
08.09.2018, 10:22:54,57.153427,-2.757312,-81.64
08.09.2018, 10:22:55,57.153488,-2.756918,-80.32
08.09.2018, 10:22:56,57.153542,-2.756484,-81.7
08.09.2018, 10:22:57,57.153596,-2.756051,-82.8
08.09.2018, 10:22:58,57.153641,-2.755627,-82.45
08.09.2018, 10:22:59,57.153685,-2.755198,-79.62
08.09.2018, 10:23:00,57.153733,-2.754789,-82.84
08.09.2018, 10:23:01,57.153779,-2.754373,-79.52
08.09.2018, 10:23:02,57.153812,-2.753958,-78.51
08.09.2018, 10:23:03,57.153833,-2.753533,-75.49
08.09.2018, 10:23:04,57.153843,-2.753097,-76.46
08.09.2018, 10:23:05,57.153849,-2.752667,-79.56
08.09.2018, 10:23:06,57.153852,-2.752226,-81.97
08.09.2018, 10:23:07,57.153849,-2.751765,-81.29
08.09.2018, 10:23:08,57.153839,-2.751335,-81.73
08.09.2018, 10:23:10,57.153823,-2.750912,-79.77
08.09.2018, 10:23:11,57.153805,-2.750533,-80.54
08.09.2018, 10:23:12,57.15379,-2.750148,-79.19
08.09.2018, 10:23:13,57.153763,-2.749703,-78.04
08.09.2018, 10:23:14,57.153724,-2.749283,-80.74
08.09.2018, 10:23:15,57.153678,-2.748861,-81.55
08.09.2018, 10:23:16,57.15363,-2.748445,-81.65
08.09.2018, 10:23:17,57.153576,-2.748026,-80.6
08.09.2018, 10:23:18,57.15353,-2.747633,-78.82
08.09.2018, 10:23:19,57.153493,-2.747213,-78.78
08.09.2018, 10:23:20,57.15347,-2.74678,-79.93
08.09.2018, 10:23:21,57.153452,-2.746364,-81.96
08.09.2018, 10:23:22,57.153423,-2.745943,-84.31
08.09.2018, 10:23:23,57.153393,-2.745526,-83.59
08.09.2018, 10:23:24,57.153361,-2.745101,-83.85
08.09.2018, 10:23:25,57.153334,-2.744658,-81.45
08.09.2018, 10:23:27,57.153301,-2.744243,-82.89
08.09.2018, 10:23:28,57.153262,-2.743845,-83.82
08.09.2018, 10:23:29,57.153235,-2.743468,-85.24
08.09.2018, 10:23:30,57.153207,-2.743078,-83.6
08.09.2018, 10:23:31,57.153187,-2.742653,-82.09
08.09.2018, 10:23:32,57.153181,-2.742222,-83.7
08.09.2018, 10:23:33,57.153176,-2.741779,-80.62
08.09.2018, 10:23:34,57.153175,-2.741339,-80.23
08.09.2018, 10:23:36,57.153178,-2.740905,-79.26
08.09.2018, 10:23:37,57.15317,-2.74052,-78.2
08.09.2018, 10:23:38,57.153183,-2.740054,-77.9
08.09.2018, 10:23:39,57.153191,-2.739589,-78.66
08.09.2018, 10:23:41,57.153185,-2.739135,-77.42
08.09.2018, 10:23:42,57.153188,-2.738682,-77.53
08.09.2018, 10:23:44,57.1532,-2.73823,-72.66
