Site name: Boston ,,,,
Site latitude (deg): 52.9267 ,,,,
Site longitude (deg): -0.18293 ,,,,
Frequency (MHz): 449.425 ,,,,
Tx antenna height (m): 17 ,,,,
Adjusted e.i.r.p. (dBm): 40.6 ,,,,
Rx antenna height (m): 1.5 ,,,,
System noise floor (dBm): -122 ,,,,
Number of records: 68816 ,,,,
Date (dd.mm.yyyy), Time (hh:mm:ss), Rx Latitude (deg), Rx Longitude (deg), Local mean measurement (dBm) 
23.02.2018, 09:53:39,52.928156,-0.180665,-21.46
23.02.2018, 09:54:31,52.928458,-0.180695,-22.85
23.02.2018, 09:55:24,52.928611,-0.180732,-24.54
23.02.2018, 09:55:28,52.928836,-0.180775,-26.53
23.02.2018, 09:55:32,52.929076,-0.180851,-41.95
23.02.2018, 09:55:36,52.929309,-0.180873,-43.64
23.02.2018, 09:55:40,52.929533,-0.180802,-42.59
23.02.2018, 09:55:44,52.929755,-0.180761,-43.04
23.02.2018, 09:55:48,52.929992,-0.180712,-44.11
23.02.2018, 09:55:52,52.930213,-0.180629,-41.65
23.02.2018, 09:55:59,52.930491,-0.180531,-38.43
23.02.2018, 09:56:45,52.930577,-0.180217,-35.59
23.02.2018, 09:57:11,52.930546,-0.179961,-38.41
23.02.2018, 09:57:15,52.930469,-0.179611,-38.77
23.02.2018, 09:57:18,52.930393,-0.179233,-37.11
23.02.2018, 09:57:21,52.930334,-0.178854,-34.56
23.02.2018, 09:57:25,52.930305,-0.178478,-32.91
23.02.2018, 09:57:28,52.930325,-0.178076,-37.97
23.02.2018, 09:57:32,52.930367,-0.177691,-41.37
23.02.2018, 09:57:35,52.930416,-0.177318,-39.82
23.02.2018, 09:57:38,52.930461,-0.176925,-38.22
23.02.2018, 09:57:42,52.930515,-0.176559,-37.03
23.02.2018, 09:57:45,52.930618,-0.176206,-36.54
23.02.2018, 09:57:49,52.930765,-0.175896,-37.71
23.02.2018, 09:57:52,52.930833,-0.17557,-38.93
23.02.2018, 09:57:55,52.930785,-0.175223,-40.79
23.02.2018, 09:57:59,52.930696,-0.174861,-40.37
23.02.2018, 09:58:02,52.930609,-0.174508,-39.39
23.02.2018, 09:58:05,52.930529,-0.174148,-39.17
23.02.2018, 09:58:09,52.930486,-0.173764,-39.54
23.02.2018, 09:58:13,52.930502,-0.173374,-41.19
23.02.2018, 09:58:18,52.930575,-0.172946,-40.08
23.02.2018, 09:58:23,52.930592,-0.172581,-40.67
23.02.2018, 09:58:34,52.930481,-0.172107,-42
23.02.2018, 09:58:57,52.93043,-0.171909,-43
23.02.2018, 09:59:01,52.930423,-0.171537,-41.97
23.02.2018, 09:59:05,52.930437,-0.171193,-42.22
23.02.2018, 09:59:08,52.930445,-0.170794,-42.49
23.02.2018, 09:59:12,52.930438,-0.170407,-42.56
23.02.2018, 09:59:15,52.930426,-0.170046,-42.87
23.02.2018, 09:59:18,52.930412,-0.169651,-42.92
23.02.2018, 09:59:21,52.930381,-0.169258,-43.32
23.02.2018, 09:59:25,52.930348,-0.168893,-46.17
23.02.2018, 09:59:29,52.930301,-0.168502,-46.15
23.02.2018, 09:59:32,52.930271,-0.168132,-47.1
23.02.2018, 09:59:36,52.930277,-0.167745,-46.12
23.02.2018, 09:59:39,52.930299,-0.167396,-45.91
23.02.2018, 09:59:42,52.930349,-0.167012,-45.92
23.02.2018, 09:59:45,52.930387,-0.166617,-50.43
23.02.2018, 09:59:49,52.930296,-0.166302,-51.33
23.02.2018, 09:59:52,52.930165,-0.166007,-54.07
23.02.2018, 09:59:55,52.930162,-0.16562,-48.1
23.02.2018, 09:59:58,52.930182,-0.165242,-49.03
23.02.2018, 10:00:01,52.930208,-0.164849,-51.94
23.02.2018, 10:00:04,52.930239,-0.164462,-49.63
23.02.2018, 10:00:07,52.930211,-0.16411,-51.28
23.02.2018, 10:00:11,52.930092,-0.163796,-50.65
23.02.2018, 10:00:14,52.929941,-0.163503,-50.89
23.02.2018, 10:00:17,52.929802,-0.163204,-50.89
23.02.2018, 10:00:20,52.929667,-0.162897,-51.15
23.02.2018, 10:00:23,52.929514,-0.162601,-51.24
23.02.2018, 10:00:27,52.929433,-0.162236,-51.8
23.02.2018, 10:00:30,52.929425,-0.161865,-52.5
23.02.2018, 10:00:33,52.92938,-0.161512,-52.23
23.02.2018, 10:00:36,52.92931,-0.161151,-52.1
23.02.2018, 10:00:39,52.929227,-0.16079,-52.39
23.02.2018, 10:00:42,52.929148,-0.160418,-53.03
23.02.2018, 10:00:46,52.929071,-0.160047,-53.45
23.02.2018, 10:00:49,52.928955,-0.1597,-53.84
23.02.2018, 10:02:01,52.92889,-0.159408,-53.75
23.02.2018, 10:02:09,52.928971,-0.159047,-51.21
23.02.2018, 10:02:12,52.92916,-0.158909,-50.28
23.02.2018, 10:02:14,52.92936,-0.15878,-51.24
23.02.2018, 10:02:16,52.92956,-0.158653,-50.34
23.02.2018, 10:02:18,52.929767,-0.158511,-49.38
23.02.2018, 10:02:20,52.929974,-0.158344,-49.24
23.02.2018, 10:02:22,52.930187,-0.158153,-52.11
23.02.2018, 10:02:24,52.930403,-0.157955,-52.65
23.02.2018, 10:02:25,52.930595,-0.157752,-52.01
23.02.2018, 10:02:27,52.930788,-0.157546,-52.12
23.02.2018, 10:02:29,52.930985,-0.157334,-56.24
23.02.2018, 10:02:31,52.931172,-0.157111,-53.52
23.02.2018, 10:02:33,52.931356,-0.156862,-53.06
23.02.2018, 10:02:36,52.931547,-0.156588,-54.21
23.02.2018, 10:02:42,52.931789,-0.156252,-58.82
23.02.2018, 10:02:48,52.931955,-0.156109,-59.94
23.02.2018, 10:02:52,52.931982,-0.155844,-57.49
23.02.2018, 10:02:55,52.93181,-0.155709,-54.05
23.02.2018, 10:02:57,52.931614,-0.15559,-52.71
23.02.2018, 10:02:59,52.931428,-0.155462,-55.76
23.02.2018, 10:03:01,52.931227,-0.155338,-59.78
23.02.2018, 10:03:02,52.93102,-0.155194,-57.02
23.02.2018, 10:03:04,52.930808,-0.155038,-57.1
23.02.2018, 10:03:05,52.930613,-0.154897,-58.27
23.02.2018, 10:03:06,52.930385,-0.154732,-62.24
23.02.2018, 10:03:08,52.93018,-0.154598,-63.58
23.02.2018, 10:03:09,52.929955,-0.154459,-63.06
23.02.2018, 10:03:11,52.929737,-0.154333,-65.11
23.02.2018, 10:03:12,52.92953,-0.154211,-63
23.02.2018, 10:03:13,52.929304,-0.154085,-61.58
23.02.2018, 10:03:15,52.929101,-0.153975,-61.82
23.02.2018, 10:03:16,52.928875,-0.153852,-62.35
23.02.2018, 10:03:17,52.928648,-0.153726,-62.87
23.02.2018, 10:03:19,52.928442,-0.153607,-59.54
23.02.2018, 10:03:20,52.928218,-0.153466,-61.4
23.02.2018, 10:03:22,52.928001,-0.153306,-62.19
23.02.2018, 10:03:23,52.927822,-0.153162,-60.66
23.02.2018, 10:03:24,52.927603,-0.152966,-58.21
23.02.2018, 10:03:26,52.927405,-0.152782,-58.95
23.02.2018, 10:03:27,52.927211,-0.152598,-57.76
23.02.2018, 10:03:28,52.927002,-0.152403,-59.31
23.02.2018, 10:03:30,52.92681,-0.152212,-58.2
23.02.2018, 10:03:31,52.926628,-0.152026,-56.87
23.02.2018, 10:03:32,52.926427,-0.151825,-58.31
23.02.2018, 10:03:34,52.92622,-0.15162,-58.86
23.02.2018, 10:03:35,52.926041,-0.15143,-59.21
23.02.2018, 10:03:36,52.925839,-0.151224,-59.16
23.02.2018, 10:03:37,52.925632,-0.151015,-58.66
23.02.2018, 10:03:39,52.925438,-0.150815,-58.02
23.02.2018, 10:03:40,52.925241,-0.15063,-59.01
23.02.2018, 10:03:41,52.92503,-0.15045,-61.12
23.02.2018, 10:03:43,52.924828,-0.150284,-59.84
23.02.2018, 10:03:44,52.924628,-0.150139,-62.09
23.02.2018, 10:03:45,52.924407,-0.149995,-59.7
23.02.2018, 10:03:46,52.92418,-0.149872,-61.15
23.02.2018, 10:03:48,52.923973,-0.149763,-62.51
23.02.2018, 10:03:49,52.923749,-0.149658,-62.4
23.02.2018, 10:03:50,52.923518,-0.149571,-62.84
23.02.2018, 10:03:52,52.923296,-0.149504,-64.97
23.02.2018, 10:03:53,52.923095,-0.149455,-64.38
23.02.2018, 10:03:54,52.922867,-0.149402,-61.24
23.02.2018, 10:03:55,52.92262,-0.149353,-62.52
23.02.2018, 10:03:57,52.922389,-0.149311,-60.99
23.02.2018, 10:03:58,52.922183,-0.149275,-59.77
23.02.2018, 10:03:59,52.921943,-0.14924,-60.87
23.02.2018, 10:04:00,52.921707,-0.149202,-60.54
23.02.2018, 10:04:01,52.921462,-0.149157,-60.17
23.02.2018, 10:04:03,52.921255,-0.149118,-59.53
23.02.2018, 10:04:04,52.921019,-0.149084,-61.36
23.02.2018, 10:04:05,52.920774,-0.149037,-61.99
23.02.2018, 10:04:07,52.920543,-0.14899,-62.13
23.02.2018, 10:04:08,52.92033,-0.148948,-62.78
23.02.2018, 10:04:09,52.920095,-0.148902,-63.86
23.02.2018, 10:04:10,52.919863,-0.148852,-63.2
23.02.2018, 10:04:12,52.91963,-0.148807,-63.58
23.02.2018, 10:04:13,52.91943,-0.148768,-61.55
23.02.2018, 10:04:14,52.919192,-0.148717,-61.74
23.02.2018, 10:04:15,52.918959,-0.148668,-63.38
23.02.2018, 10:04:17,52.918723,-0.148615,-61.08
23.02.2018, 10:04:18,52.918513,-0.148565,-61.67
23.02.2018, 10:04:19,52.918282,-0.148507,-62.2
23.02.2018, 10:04:20,52.918038,-0.148438,-61.87
23.02.2018, 10:04:22,52.917834,-0.148378,-62.38
23.02.2018, 10:04:23,52.917602,-0.148289,-61.92
23.02.2018, 10:04:24,52.917388,-0.148191,-65.8
23.02.2018, 10:04:26,52.917159,-0.14807,-63.38
23.02.2018, 10:04:27,52.916965,-0.147961,-65.59
23.02.2018, 10:04:28,52.916749,-0.147817,-65.02
23.02.2018, 10:04:29,52.916536,-0.147651,-64.95
23.02.2018, 10:04:30,52.916324,-0.147468,-64.33
23.02.2018, 10:04:32,52.916135,-0.147297,-64.79
23.02.2018, 10:04:33,52.91594,-0.147109,-65.12
23.02.2018, 10:04:34,52.915738,-0.146895,-65.83
23.02.2018, 10:04:35,52.915546,-0.146664,-66.17
23.02.2018, 10:04:37,52.915361,-0.146419,-65.49
23.02.2018, 10:04:38,52.915212,-0.146195,-68.24
23.02.2018, 10:04:39,52.915039,-0.145922,-66.15
23.02.2018, 10:04:40,52.914869,-0.14563,-63.46
23.02.2018, 10:04:41,52.91471,-0.145335,-63.52
23.02.2018, 10:04:43,52.914558,-0.145032,-61.51
23.02.2018, 10:04:44,52.914429,-0.144755,-64.33
23.02.2018, 10:04:45,52.914288,-0.144429,-66.85
23.02.2018, 10:04:46,52.914151,-0.144102,-64.97
23.02.2018, 10:04:48,52.914029,-0.14378,-64.35
23.02.2018, 10:04:49,52.913928,-0.143475,-64.6
23.02.2018, 10:04:50,52.913824,-0.143141,-64.65
23.02.2018, 10:04:51,52.913721,-0.142793,-64.96
23.02.2018, 10:04:52,52.91362,-0.14244,-64.91
23.02.2018, 10:04:53,52.913521,-0.142083,-66.36
23.02.2018, 10:04:55,52.913425,-0.141743,-66.12
23.02.2018, 10:04:56,52.913342,-0.14145,-64.88
23.02.2018, 10:04:57,52.913237,-0.141077,-65.3
23.02.2018, 10:04:58,52.913139,-0.14073,-66.93
23.02.2018, 10:04:59,52.913041,-0.140382,-67.77
23.02.2018, 10:05:00,52.912939,-0.14004,-67.31
23.02.2018, 10:05:02,52.91283,-0.139695,-67.04
23.02.2018, 10:05:03,52.912722,-0.139372,-67.1
23.02.2018, 10:05:04,52.912616,-0.139065,-67.49
23.02.2018, 10:05:05,52.912497,-0.138733,-67.15
23.02.2018, 10:05:06,52.91237,-0.138396,-66.81
23.02.2018, 10:05:07,52.912243,-0.138072,-67.14
23.02.2018, 10:05:08,52.912113,-0.137757,-66.9
23.02.2018, 10:05:10,52.911975,-0.137441,-66.98
23.02.2018, 10:05:11,52.911837,-0.137148,-67.63
23.02.2018, 10:05:12,52.911708,-0.136881,-68.63
23.02.2018, 10:05:13,52.911567,-0.136601,-69.95
23.02.2018, 10:05:14,52.911406,-0.136292,-69.37
23.02.2018, 10:05:15,52.911249,-0.136002,-68.45
23.02.2018, 10:05:16,52.911086,-0.135715,-67.16
23.02.2018, 10:05:18,52.910925,-0.135438,-66.95
23.02.2018, 10:05:19,52.910785,-0.135187,-67.42
23.02.2018, 10:05:20,52.910619,-0.134916,-64.87
23.02.2018, 10:05:21,52.91045,-0.134656,-67.45
23.02.2018, 10:05:22,52.910272,-0.134401,-66.92
23.02.2018, 10:05:23,52.910091,-0.13415,-68.26
23.02.2018, 10:05:25,52.909914,-0.13391,-67.45
23.02.2018, 10:05:26,52.909745,-0.133693,-66.86
23.02.2018, 10:05:27,52.909569,-0.13347,-67.94
23.02.2018, 10:05:28,52.909374,-0.133212,-68.21
23.02.2018, 10:05:29,52.909189,-0.132966,-68.74
23.02.2018, 10:05:31,52.909004,-0.132721,-68.2
23.02.2018, 10:05:32,52.908847,-0.132492,-69.58
23.02.2018, 10:05:33,52.908677,-0.132223,-67.62
23.02.2018, 10:05:34,52.908504,-0.131926,-69.16
23.02.2018, 10:05:35,52.908344,-0.131641,-66.59
23.02.2018, 10:05:37,52.908198,-0.131378,-67.79
23.02.2018, 10:05:38,52.908062,-0.131081,-65.32
23.02.2018, 10:05:39,52.907916,-0.130763,-67.72
23.02.2018, 10:05:40,52.907782,-0.130453,-69.06
23.02.2018, 10:05:42,52.907649,-0.130125,-69.9
23.02.2018, 10:05:43,52.907542,-0.129846,-70.04
23.02.2018, 10:05:44,52.907417,-0.129516,-69.12
23.02.2018, 10:05:45,52.907301,-0.129185,-69.76
23.02.2018, 10:05:46,52.907191,-0.12885,-69.06
23.02.2018, 10:05:47,52.907083,-0.128508,-70.11
23.02.2018, 10:05:49,52.906974,-0.128166,-70
23.02.2018, 10:05:50,52.906863,-0.127848,-70.69
23.02.2018, 10:05:51,52.906763,-0.127545,-70
23.02.2018, 10:05:52,52.906652,-0.127219,-70.95
23.02.2018, 10:05:53,52.906538,-0.126884,-72.86
23.02.2018, 10:05:54,52.906427,-0.126547,-70.34
23.02.2018, 10:05:55,52.906318,-0.126213,-73.08
23.02.2018, 10:05:56,52.906207,-0.125865,-73.9
23.02.2018, 10:05:57,52.906102,-0.125542,-71.45
23.02.2018, 10:05:58,52.905988,-0.125219,-73.31
23.02.2018, 10:05:59,52.905868,-0.124876,-73.25
23.02.2018, 10:06:00,52.905759,-0.124544,-72.8
23.02.2018, 10:06:01,52.905642,-0.124195,-73.89
23.02.2018, 10:06:02,52.905527,-0.123851,-75.4
23.02.2018, 10:06:03,52.905408,-0.123511,-73.33
23.02.2018, 10:06:05,52.905289,-0.123188,-74.91
23.02.2018, 10:06:06,52.905168,-0.122851,-73.93
23.02.2018, 10:06:07,52.905057,-0.12254,-74.2
23.02.2018, 10:06:08,52.904943,-0.122233,-75.25
23.02.2018, 10:06:09,52.904828,-0.121911,-74.85
23.02.2018, 10:06:10,52.904712,-0.121579,-78.82
23.02.2018, 10:06:11,52.90459,-0.121251,-77
23.02.2018, 10:06:12,52.904468,-0.120932,-76.27
23.02.2018, 10:06:13,52.904339,-0.120605,-75.89
23.02.2018, 10:06:14,52.904207,-0.120265,-78.55
23.02.2018, 10:06:15,52.904085,-0.119938,-75.84
23.02.2018, 10:06:17,52.903962,-0.119615,-76.44
23.02.2018, 10:06:18,52.903853,-0.119325,-77.3
23.02.2018, 10:06:19,52.903738,-0.119023,-80.52
23.02.2018, 10:06:20,52.903605,-0.118697,-78.83
23.02.2018, 10:06:21,52.903476,-0.11837,-77.4
23.02.2018, 10:06:22,52.903351,-0.118047,-77.75
23.02.2018, 10:06:23,52.903222,-0.117718,-76.01
23.02.2018, 10:06:25,52.903102,-0.117401,-74.98
23.02.2018, 10:06:26,52.902978,-0.117077,-77.04
23.02.2018, 10:06:27,52.902859,-0.116782,-77.01
23.02.2018, 10:06:28,52.902734,-0.116463,-74.77
23.02.2018, 10:06:29,52.902601,-0.116137,-77.34
23.02.2018, 10:06:30,52.902465,-0.115809,-78.76
23.02.2018, 10:06:32,52.902334,-0.115491,-76.28
23.02.2018, 10:06:33,52.90221,-0.115208,-75.98
23.02.2018, 10:06:34,52.902073,-0.114895,-71.88
23.02.2018, 10:06:35,52.901933,-0.114581,-72.92
23.02.2018, 10:06:36,52.90179,-0.114269,-74.48
23.02.2018, 10:06:38,52.90165,-0.113966,-75.39
23.02.2018, 10:06:39,52.901518,-0.113692,-74.63
23.02.2018, 10:06:40,52.901369,-0.113383,-75.73
23.02.2018, 10:06:41,52.901222,-0.113083,-76.21
23.02.2018, 10:06:42,52.901075,-0.112788,-76.26
23.02.2018, 10:06:44,52.90093,-0.112503,-78.51
23.02.2018, 10:06:45,52.900793,-0.112236,-73.72
23.02.2018, 10:06:46,52.90064,-0.111939,-74.29
23.02.2018, 10:06:47,52.900488,-0.111647,-75.74
23.02.2018, 10:06:48,52.90033,-0.11136,-75.37
23.02.2018, 10:06:50,52.900175,-0.111092,-75.55
23.02.2018, 10:06:51,52.900021,-0.110825,-76.17
23.02.2018, 10:06:52,52.899857,-0.110538,-75.48
23.02.2018, 10:06:53,52.899691,-0.110251,-75.32
23.02.2018, 10:06:55,52.899523,-0.109964,-73.52
23.02.2018, 10:06:56,52.899377,-0.109715,-75
23.02.2018, 10:06:57,52.899212,-0.109426,-74.44
23.02.2018, 10:06:58,52.899046,-0.109129,-73.84
23.02.2018, 10:07:00,52.89889,-0.108861,-75.5
23.02.2018, 10:07:01,52.898734,-0.108616,-75.38
23.02.2018, 10:07:02,52.89857,-0.108347,-75.46
23.02.2018, 10:07:03,52.898402,-0.108076,-74.47
23.02.2018, 10:07:05,52.898227,-0.107813,-75.04
23.02.2018, 10:07:06,52.898076,-0.107592,-75.27
23.02.2018, 10:07:07,52.897895,-0.107344,-74.72
23.02.2018, 10:07:08,52.897713,-0.107102,-75.27
23.02.2018, 10:07:09,52.89753,-0.106869,-78.87
23.02.2018, 10:07:11,52.897355,-0.106657,-78.78
23.02.2018, 10:07:12,52.897185,-0.106435,-74.82
23.02.2018, 10:07:13,52.897006,-0.106201,-74.55
23.02.2018, 10:07:14,52.896818,-0.105964,-72.45
23.02.2018, 10:07:15,52.896635,-0.105726,-73.06
23.02.2018, 10:07:17,52.896452,-0.105482,-74.24
23.02.2018, 10:07:18,52.896277,-0.105238,-75.06
23.02.2018, 10:07:19,52.896108,-0.105004,-74.93
23.02.2018, 10:07:20,52.895922,-0.104768,-74.98
23.02.2018, 10:07:21,52.895735,-0.104535,-74.95
23.02.2018, 10:07:22,52.895551,-0.104299,-74.4
23.02.2018, 10:07:24,52.895364,-0.104058,-74.09
23.02.2018, 10:07:25,52.895203,-0.103838,-79.23
23.02.2018, 10:07:26,52.895031,-0.103598,-77.44
23.02.2018, 10:07:27,52.894852,-0.103347,-77.6
23.02.2018, 10:07:28,52.894672,-0.103085,-81.08
23.02.2018, 10:07:29,52.894492,-0.102828,-78.36
23.02.2018, 10:07:31,52.894323,-0.102588,-74.41
23.02.2018, 10:07:32,52.894161,-0.102347,-76.43
23.02.2018, 10:07:33,52.893991,-0.102088,-76.38
23.02.2018, 10:07:34,52.893816,-0.10182,-79.81
23.02.2018, 10:07:35,52.893649,-0.101555,-82.16
23.02.2018, 10:07:36,52.893482,-0.101281,-80.55
23.02.2018, 10:07:38,52.893315,-0.101002,-79.72
23.02.2018, 10:07:39,52.893166,-0.10076,-80.84
23.02.2018, 10:07:40,52.892993,-0.100487,-79.23
23.02.2018, 10:07:41,52.892826,-0.100208,-79.16
23.02.2018, 10:07:42,52.892668,-0.09993,-79.41
23.02.2018, 10:07:43,52.89251,-0.099644,-80.62
23.02.2018, 10:07:45,52.89235,-0.099351,-83.42
23.02.2018, 10:07:46,52.892225,-0.099091,-80.06
23.02.2018, 10:07:47,52.892072,-0.098782,-77.99
23.02.2018, 10:07:48,52.89193,-0.098478,-77.93
23.02.2018, 10:07:49,52.891787,-0.098158,-77.69
23.02.2018, 10:07:51,52.891658,-0.09784,-80.03
23.02.2018, 10:07:52,52.891547,-0.097547,-80.3
23.02.2018, 10:07:53,52.891419,-0.09721,-79.84
23.02.2018, 10:07:54,52.891294,-0.096881,-81.4
23.02.2018, 10:07:55,52.891169,-0.096544,-82.74
23.02.2018, 10:07:57,52.891055,-0.096205,-84.32
23.02.2018, 10:07:58,52.890959,-0.095906,-84.3
23.02.2018, 10:07:59,52.890851,-0.09555,-84.08
23.02.2018, 10:08:00,52.890746,-0.095191,-82.15
23.02.2018, 10:08:01,52.890657,-0.094849,-83.01
23.02.2018, 10:08:03,52.890562,-0.094487,-84.46
23.02.2018, 10:08:04,52.890481,-0.09416,-84.23
23.02.2018, 10:08:05,52.890395,-0.093802,-84.2
23.02.2018, 10:08:06,52.89032,-0.093439,-83.18
23.02.2018, 10:08:07,52.890246,-0.093069,-82.83
23.02.2018, 10:08:09,52.890177,-0.092703,-82.53
23.02.2018, 10:08:10,52.890122,-0.092376,-84.33
23.02.2018, 10:08:11,52.890064,-0.092002,-84.18
23.02.2018, 10:08:12,52.890013,-0.09163,-85.15
23.02.2018, 10:08:13,52.88997,-0.09126,-83.3
23.02.2018, 10:08:14,52.889928,-0.090883,-81.02
23.02.2018, 10:08:16,52.88989,-0.090507,-76.81
23.02.2018, 10:08:17,52.889855,-0.09013,-79.9
23.02.2018, 10:08:18,52.889827,-0.08979,-80.52
23.02.2018, 10:08:19,52.8898,-0.089402,-78.98
23.02.2018, 10:08:20,52.889773,-0.088991,-80.32
23.02.2018, 10:08:21,52.889753,-0.088586,-83.82
23.02.2018, 10:08:22,52.889746,-0.088173,-86.25
23.02.2018, 10:08:24,52.889745,-0.08778,-85.19
23.02.2018, 10:08:25,52.889752,-0.087387,-83.81
23.02.2018, 10:08:26,52.889762,-0.086959,-83.69
23.02.2018, 10:08:28,52.889777,-0.086579,-85.66
23.02.2018, 10:08:30,52.889798,-0.086168,-86.66
23.02.2018, 10:08:32,52.889832,-0.085752,-88.19
23.02.2018, 10:08:34,52.889863,-0.085342,-84.82
23.02.2018, 10:08:36,52.8899,-0.084938,-86.56
23.02.2018, 10:08:40,52.889969,-0.084493,-89.15
23.02.2018, 10:08:49,52.8901,-0.084292,-89.46
23.02.2018, 10:08:52,52.890263,-0.084119,-88.01
23.02.2018, 10:08:55,52.890465,-0.083947,-88.5
23.02.2018, 10:08:57,52.890686,-0.083902,-87.07
23.02.2018, 10:08:59,52.890916,-0.083955,-86.52
23.02.2018, 10:09:01,52.891124,-0.084009,-83.99
23.02.2018, 10:09:03,52.891337,-0.084057,-81.09
23.02.2018, 10:09:04,52.891577,-0.08411,-80.17
23.02.2018, 10:09:06,52.891799,-0.084159,-83.25
23.02.2018, 10:09:08,52.89204,-0.084198,-79.86
23.02.2018, 10:09:09,52.892267,-0.084242,-79.63
23.02.2018, 10:09:11,52.892507,-0.084302,-81.18
23.02.2018, 10:09:12,52.892725,-0.084368,-80.28
23.02.2018, 10:09:14,52.89296,-0.084458,-84.56
23.02.2018, 10:09:15,52.893171,-0.084551,-82.34
23.02.2018, 10:09:17,52.893404,-0.084658,-82.4
23.02.2018, 10:09:18,52.893617,-0.08477,-83.05
23.02.2018, 10:09:20,52.893845,-0.084902,-82.39
23.02.2018, 10:09:21,52.894072,-0.085037,-84.19
23.02.2018, 10:09:23,52.894271,-0.085178,-83.97
23.02.2018, 10:09:24,52.894492,-0.085331,-85.54
23.02.2018, 10:09:26,52.894691,-0.085464,-87.29
23.02.2018, 10:09:27,52.894914,-0.085618,-88.51
23.02.2018, 10:09:29,52.895115,-0.085756,-87.06
23.02.2018, 10:09:30,52.895338,-0.085913,-88.04
23.02.2018, 10:09:32,52.895538,-0.086065,-85.89
23.02.2018, 10:09:34,52.895765,-0.086222,-85.11
23.02.2018, 10:09:35,52.895958,-0.086364,-85.32
23.02.2018, 10:09:37,52.896183,-0.086523,-84.34
23.02.2018, 10:09:38,52.896394,-0.086682,-89.17
23.02.2018, 10:09:40,52.896597,-0.086837,-87.36
23.02.2018, 10:09:41,52.896823,-0.087008,-83.6
23.02.2018, 10:09:43,52.897015,-0.087163,-83.47
23.02.2018, 10:09:45,52.897237,-0.087338,-84.29
23.02.2018, 10:09:46,52.897439,-0.0875,-84.13
23.02.2018, 10:09:48,52.897635,-0.087658,-87
23.02.2018, 10:09:49,52.897851,-0.087837,-86.73
23.02.2018, 10:09:51,52.898052,-0.088002,-85.49
23.02.2018, 10:09:52,52.898273,-0.088189,-86.92
23.02.2018, 10:09:54,52.898466,-0.088342,-86.09
23.02.2018, 10:09:56,52.898685,-0.088518,-87.88
23.02.2018, 10:09:57,52.898903,-0.088686,-89.4
23.02.2018, 10:09:59,52.899111,-0.088833,-85.49
23.02.2018, 10:10:01,52.899317,-0.088992,-83.09
23.02.2018, 10:10:02,52.899527,-0.089163,-81.37
23.02.2018, 10:10:04,52.899728,-0.08934,-82.27
23.02.2018, 10:10:06,52.899928,-0.089515,-82.79
23.02.2018, 10:10:08,52.900146,-0.089739,-83.85
23.02.2018, 10:10:09,52.900334,-0.089949,-84.55
23.02.2018, 10:10:11,52.90052,-0.090174,-85.71
23.02.2018, 10:10:13,52.900704,-0.090382,-86
23.02.2018, 10:10:15,52.900904,-0.090569,-86.21
23.02.2018, 10:10:17,52.901129,-0.090731,-84.37
23.02.2018, 10:10:20,52.901365,-0.090898,-85.74
23.02.2018, 10:10:23,52.901575,-0.091066,-86.48
23.02.2018, 10:10:26,52.901765,-0.091255,-85.78
23.02.2018, 10:10:28,52.901941,-0.091454,-83.53
23.02.2018, 10:10:31,52.902134,-0.091627,-82.45
23.02.2018, 10:10:33,52.902381,-0.091749,-79.88
23.02.2018, 10:10:36,52.902602,-0.091854,-81.99
23.02.2018, 10:10:39,52.902806,-0.09202,-81.54
23.02.2018, 10:10:42,52.902927,-0.092329,-81.16
23.02.2018, 10:10:45,52.90297,-0.092754,-78.42
23.02.2018, 10:10:48,52.902988,-0.093185,-82
23.02.2018, 10:10:52,52.902975,-0.0936,-82.65
23.02.2018, 10:10:57,52.903042,-0.093895,-80.65
23.02.2018, 10:11:00,52.903187,-0.093687,-80.41
23.02.2018, 10:11:03,52.903298,-0.093361,-77.68
23.02.2018, 10:11:06,52.903431,-0.093056,-84.85
23.02.2018, 10:11:08,52.903569,-0.092782,-82.34
23.02.2018, 10:11:10,52.90372,-0.092484,-82.2
23.02.2018, 10:11:12,52.903871,-0.092196,-78.63
23.02.2018, 10:11:14,52.904031,-0.091914,-80.98
23.02.2018, 10:11:16,52.904209,-0.091638,-79.64
23.02.2018, 10:11:19,52.904388,-0.091382,-77.99
23.02.2018, 10:11:21,52.90454,-0.091135,-83.08
23.02.2018, 10:11:23,52.904691,-0.090861,-78.05
23.02.2018, 10:11:25,52.90484,-0.090566,-78.32
23.02.2018, 10:11:27,52.904993,-0.090267,-81.02
23.02.2018, 10:11:29,52.905147,-0.090015,-81.85
23.02.2018, 10:11:31,52.905324,-0.089787,-83.11
23.02.2018, 10:11:33,52.905523,-0.089576,-83.95
23.02.2018, 10:11:36,52.905738,-0.089395,-81.42
23.02.2018, 10:11:38,52.905933,-0.089207,-78.52
23.02.2018, 10:11:40,52.906106,-0.089007,-84.33
23.02.2018, 10:11:42,52.906302,-0.088798,-82.03
23.02.2018, 10:11:44,52.906516,-0.088616,-78.95
23.02.2018, 10:11:47,52.906747,-0.088458,-80.25
23.02.2018, 10:11:49,52.906955,-0.088307,-78.59
23.02.2018, 10:11:51,52.907124,-0.088072,-79.52
23.02.2018, 10:11:54,52.907225,-0.087767,-78.68
23.02.2018, 10:11:56,52.907285,-0.087385,-77.29
